RecommendationId,calc_cat_avg,calc_cat_avg_bus_avg
3882,3.7357188914,3.530291364549856
3890,3.7357188914,3.530291364549856
4244,3.7357188914,3.530291364549856
4527,3.7357188914,3.530291364549856
4573,3.7357188914,3.530291364549856
5144,3.7357188914,3.530291364549856
5154,3.7357188914,3.530291364549856
5449,3.7357188914,3.530291364549856
5698,3.7357188914,3.530291364549856
5958,3.7357188914,3.530291364549856
6111,3.7357188914,3.530291364549856
6467,3.7357188914,3.530291364549856
6651,3.7357188914,3.530291364549856
6920,3.7357188914,3.530291364549856
7352,3.7357188914,3.530291364549856
7503,3.7357188914,3.530291364549856
7517,3.7357188914,3.530291364549856
7602,3.7357188914,3.530291364549856
7659,3.7357188914,3.530291364549856
7869,3.7357188914,3.530291364549856
8668,3.7357188914,3.530291364549856
8671,3.7357188914,3.530291364549856
8994,3.7357188914,3.530291364549856
8996,3.7357188914,3.530291364549856
9178,3.7357188914,3.530291364549856
9383,3.7357188914,3.530291364549856
9385,3.7357188914,3.530291364549856
9501,3.7357188914,3.530291364549856
9726,3.7357188914,3.530291364549856
10103,3.7357188914,3.530291364549856
11059,3.7357188914,3.530291364549856
11106,3.7357188914,3.530291364549856
11262,3.7357188914,3.530291364549856
11877,3.7357188914,3.530291364549856
12641,3.7357188914,3.530291364549856
12726,3.7357188914,3.530291364549856
12946,3.7357188914,3.530291364549856
13374,3.7357188914,3.530291364549856
13461,3.7357188914,3.530291364549856
14310,3.7357188914,3.530291364549856
15645,3.7357188914,3.530291364549856
15694,3.7357188914,3.530291364549856
15879,3.7357188914,3.530291364549856
16039,3.7357188914,3.530291364549856
16262,3.7357188914,3.530291364549856
16989,3.7357188914,3.530291364549856
17356,3.7357188914,3.530291364549856
17381,3.7357188914,3.530291364549856
17872,3.7357188914,3.530291364549856
18552,3.7357188914,3.530291364549856
18684,3.7357188914,3.530291364549856
18685,3.7357188914,3.530291364549856
19049,3.7357188914,3.530291364549856
19200,3.7357188914,3.530291364549856
19604,3.7357188914,3.530291364549856
20517,3.7357188914,3.530291364549856
20726,3.7357188914,3.530291364549856
21631,3.7357188914,3.530291364549856
21648,3.7357188914,3.530291364549856
21874,3.7357188914,3.530291364549856
21969,3.7357188914,3.530291364549856
22150,3.7357188914,3.530291364549856
22529,3.7357188914,3.530291364549856
22573,3.7357188914,3.530291364549856
22744,3.7357188914,3.530291364549856
22848,3.7357188914,3.530291364549856
2332,3.7507632155,3.5443885339831507
20601,3.7507632155,3.5443885339831507
19481,3.7507632155,3.5443885339831507
1270,3.7507632155,3.5443885339831507
10144,3.7507632155,3.5443885339831507
6745,3.7507632155,3.5443885339831507
883,3.7507632155,3.5443885339831507
22889,3.7507632155,3.5443885339831507
14056,3.7507632155,3.5443885339831507
14183,3.7507632155,3.5443885339831507
12482,3.7507632155,3.5443885339831507
12594,3.7507632155,3.5443885339831507
17989,3.7507632155,3.5443885339831507
4931,3.7507632155,3.5443885339831507
12083,3.7507632155,3.5443885339831507
19294,3.7507632155,3.5443885339831507
18053,3.7507632155,3.5443885339831507
13062,3.7507632155,3.5443885339831507
22067,3.7507632155,3.5443885339831507
2405,3.7507632155,3.5443885339831507
16172,3.7507632155,3.5443885339831507
2573,3.7507632155,3.5443885339831507
1720,3.7507632155,3.5443885339831507
11817,3.7507632155,3.5443885339831507
8942,3.7507632155,3.5443885339831507
977,3.7507632155,3.5443885339831507
1753,3.7507632155,3.5443885339831507
1881,3.7507632155,3.5443885339831507
2024,3.7507632155,3.5443885339831507
2441,3.7507632155,3.5443885339831507
2544,3.7507632155,3.5443885339831507
3187,3.7507632155,3.5443885339831507
3613,3.7507632155,3.5443885339831507
4205,3.7507632155,3.5443885339831507
4262,3.7507632155,3.5443885339831507
4612,3.7507632155,3.5443885339831507
4776,3.7507632155,3.5443885339831507
5589,3.7507632155,3.5443885339831507
5817,3.7507632155,3.5443885339831507
6243,3.7507632155,3.5443885339831507
6899,3.7507632155,3.5443885339831507
7145,3.7507632155,3.5443885339831507
7522,3.7507632155,3.5443885339831507
7833,3.7507632155,3.5443885339831507
8274,3.7507632155,3.5443885339831507
8485,3.7507632155,3.5443885339831507
10174,3.7507632155,3.5443885339831507
10286,3.7507632155,3.5443885339831507
10530,3.7507632155,3.5443885339831507
10997,3.7507632155,3.5443885339831507
12669,3.7507632155,3.5443885339831507
13639,3.7507632155,3.5443885339831507
14488,3.7507632155,3.5443885339831507
14915,3.7507632155,3.5443885339831507
15784,3.7507632155,3.5443885339831507
17226,3.7507632155,3.5443885339831507
18974,3.7507632155,3.5443885339831507
19745,3.7507632155,3.5443885339831507
20226,3.7507632155,3.5443885339831507
20432,3.7507632155,3.5443885339831507
20834,3.7507632155,3.5443885339831507
21287,3.7507632155,3.5443885339831507
22185,3.7507632155,3.5443885339831507
22408,3.7507632155,3.5443885339831507
22476,3.7507632155,3.5443885339831507
22825,3.7507632155,3.5443885339831507
20098,3.932099917,3.8057115270350566
10104,3.932099917,3.8057115270350566
2342,3.932099917,3.8057115270350566
1179,3.932099917,3.8057115270350566
2542,3.932099917,3.8057115270350566
6492,3.932099917,3.8057115270350566
20890,3.932099917,3.8057115270350566
15717,3.932099917,3.8057115270350566
11655,3.932099917,3.8057115270350566
6960,3.932099917,3.8057115270350566
5579,3.932099917,3.8057115270350566
5731,3.932099917,3.8057115270350566
7691,3.932099917,3.8057115270350566
7993,3.932099917,3.8057115270350566
8604,3.932099917,3.8057115270350566
9507,3.932099917,3.8057115270350566
12586,3.932099917,3.8057115270350566
13522,3.932099917,3.8057115270350566
14423,3.932099917,3.8057115270350566
15192,3.932099917,3.8057115270350566
15232,3.932099917,3.8057115270350566
21972,3.932099917,3.8057115270350566
2298,3.6914982745,3.564385704874835
17489,3.6914982745,3.564385704874835
21036,3.6914982745,3.564385704874835
16929,3.7442570378333335,3.5564719192700345
8251,3.7442570378333335,3.5564719192700345
12086,3.7442570378333335,3.5564719192700345
9079,3.7442570378333335,3.5564719192700345
9921,3.7442570378333335,3.5564719192700345
2795,3.7442570378333335,3.5564719192700345
4057,3.7442570378333335,3.5564719192700345
11367,3.7442570378333335,3.5564719192700345
15535,3.7442570378333335,3.5564719192700345
16337,3.7442570378333335,3.5564719192700345
18508,3.7442570378333335,3.5564719192700345
2796,3.798201051,3.58519610663598
5593,3.798201051,3.58519610663598
13202,3.798201051,3.58519610663598
12971,3.798201051,3.58519610663598
14679,3.798201051,3.58519610663598
21297,3.798201051,3.58519610663598
11506,3.798201051,3.58519610663598
5102,3.798201051,3.58519610663598
6235,3.798201051,3.58519610663598
11376,3.798201051,3.58519610663598
22115,3.798201051,3.58519610663598
4301,3.641687336666667,3.517602574632972
9955,3.641687336666667,3.517602574632972
11156,3.641687336666667,3.517602574632972
7977,3.4803048543333333,3.3441940105420946
9987,3.4803048543333333,3.3441940105420946
18417,3.777543884,3.521488260467268
3771,3.777543884,3.521488260467268
19206,3.777543884,3.521488260467268
8046,3.777543884,3.521488260467268
11343,3.777543884,3.521488260467268
14838,3.777543884,3.521488260467268
491,3.777543884,3.521488260467268
5877,3.777543884,3.521488260467268
8018,3.777543884,3.521488260467268
9994,3.777543884,3.521488260467268
6319,3.777543884,3.521488260467268
8512,3.777543884,3.521488260467268
9543,3.777543884,3.521488260467268
6239,3.777543884,3.521488260467268
18728,3.777543884,3.521488260467268
4148,3.777543884,3.521488260467268
3241,3.777543884,3.521488260467268
21482,3.777543884,3.521488260467268
2730,3.777543884,3.521488260467268
9304,3.777543884,3.521488260467268
7194,3.777543884,3.521488260467268
13541,3.777543884,3.521488260467268
21948,3.777543884,3.521488260467268
4471,3.777543884,3.521488260467268
5830,3.777543884,3.521488260467268
19275,3.777543884,3.521488260467268
19004,3.777543884,3.521488260467268
7300,3.777543884,3.521488260467268
3494,3.777543884,3.521488260467268
390,3.777543884,3.521488260467268
1003,3.777543884,3.521488260467268
1502,3.777543884,3.521488260467268
2982,3.777543884,3.521488260467268
3517,3.777543884,3.521488260467268
3622,3.777543884,3.521488260467268
4142,3.777543884,3.521488260467268
4431,3.777543884,3.521488260467268
4880,3.777543884,3.521488260467268
5258,3.777543884,3.521488260467268
6197,3.777543884,3.521488260467268
7136,3.777543884,3.521488260467268
7312,3.777543884,3.521488260467268
7545,3.777543884,3.521488260467268
8203,3.777543884,3.521488260467268
8298,3.777543884,3.521488260467268
8432,3.777543884,3.521488260467268
8902,3.777543884,3.521488260467268
10603,3.777543884,3.521488260467268
10626,3.777543884,3.521488260467268
10686,3.777543884,3.521488260467268
10806,3.777543884,3.521488260467268
12497,3.777543884,3.521488260467268
12584,3.777543884,3.521488260467268
12652,3.777543884,3.521488260467268
12863,3.777543884,3.521488260467268
13419,3.777543884,3.521488260467268
13451,3.777543884,3.521488260467268
13896,3.777543884,3.521488260467268
14360,3.777543884,3.521488260467268
14429,3.777543884,3.521488260467268
14601,3.777543884,3.521488260467268
14687,3.777543884,3.521488260467268
14753,3.777543884,3.521488260467268
14925,3.777543884,3.521488260467268
14938,3.777543884,3.521488260467268
14960,3.777543884,3.521488260467268
15865,3.777543884,3.521488260467268
16289,3.777543884,3.521488260467268
16554,3.777543884,3.521488260467268
17291,3.777543884,3.521488260467268
18126,3.777543884,3.521488260467268
18756,3.777543884,3.521488260467268
18915,3.777543884,3.521488260467268
19197,3.777543884,3.521488260467268
20050,3.777543884,3.521488260467268
20058,3.777543884,3.521488260467268
20813,3.777543884,3.521488260467268
20831,3.777543884,3.521488260467268
21078,3.777543884,3.521488260467268
21164,3.777543884,3.521488260467268
22114,3.777543884,3.521488260467268
22491,3.777543884,3.521488260467268
15226,3.8934400682000003,3.7257363753063366
11644,3.8934400682000003,3.7257363753063366
19907,3.8934400682000003,3.7257363753063366
8396,3.8934400682000003,3.7257363753063366
19469,3.8934400682000003,3.7257363753063366
8935,3.8934400682000003,3.7257363753063366
15184,3.8934400682000003,3.7257363753063366
17954,3.8934400682000003,3.7257363753063366
18723,3.8934400682000003,3.7257363753063366
15506,3.8934400682000003,3.7257363753063366
13463,3.8934400682000003,3.7257363753063366
797,3.8934400682000003,3.7257363753063366
1248,3.8934400682000003,3.7257363753063366
2213,3.8934400682000003,3.7257363753063366
2579,3.8934400682000003,3.7257363753063366
3051,3.8934400682000003,3.7257363753063366
3824,3.8934400682000003,3.7257363753063366
4096,3.8934400682000003,3.7257363753063366
4299,3.8934400682000003,3.7257363753063366
5796,3.8934400682000003,3.7257363753063366
6678,3.8934400682000003,3.7257363753063366
7246,3.8934400682000003,3.7257363753063366
7689,3.8934400682000003,3.7257363753063366
7946,3.8934400682000003,3.7257363753063366
8435,3.8934400682000003,3.7257363753063366
8955,3.8934400682000003,3.7257363753063366
9487,3.8934400682000003,3.7257363753063366
9749,3.8934400682000003,3.7257363753063366
10575,3.8934400682000003,3.7257363753063366
11966,3.8934400682000003,3.7257363753063366
14080,3.8934400682000003,3.7257363753063366
14101,3.8934400682000003,3.7257363753063366
14219,3.8934400682000003,3.7257363753063366
14220,3.8934400682000003,3.7257363753063366
14381,3.8934400682000003,3.7257363753063366
14632,3.8934400682000003,3.7257363753063366
14805,3.8934400682000003,3.7257363753063366
15062,3.8934400682000003,3.7257363753063366
15220,3.8934400682000003,3.7257363753063366
17449,3.8934400682000003,3.7257363753063366
17958,3.8934400682000003,3.7257363753063366
18318,3.8934400682000003,3.7257363753063366
18922,3.8934400682000003,3.7257363753063366
19293,3.8934400682000003,3.7257363753063366
19437,3.8934400682000003,3.7257363753063366
19510,3.8934400682000003,3.7257363753063366
20510,3.8934400682000003,3.7257363753063366
20938,3.8934400682000003,3.7257363753063366
21268,3.8934400682000003,3.7257363753063366
21270,3.8934400682000003,3.7257363753063366
21928,3.8742066095,3.7337220893141945
10927,3.8742066095,3.7337220893141945
3500,3.8742066095,3.7337220893141945
1587,3.8742066095,3.7337220893141945
13119,3.8742066095,3.7337220893141945
2604,3.8742066095,3.7337220893141945
2487,3.8742066095,3.7337220893141945
12185,3.8742066095,3.7337220893141945
2591,3.8742066095,3.7337220893141945
6798,3.8742066095,3.7337220893141945
2946,3.8742066095,3.7337220893141945
12044,3.8742066095,3.7337220893141945
7370,3.8742066095,3.7337220893141945
18258,3.8742066095,3.7337220893141945
3663,3.8742066095,3.7337220893141945
14664,3.8742066095,3.7337220893141945
20805,3.8742066095,3.7337220893141945
812,3.8742066095,3.7337220893141945
1419,3.8742066095,3.7337220893141945
6767,3.8742066095,3.7337220893141945
7777,3.8742066095,3.7337220893141945
8772,3.8742066095,3.7337220893141945
8976,3.8742066095,3.7337220893141945
11011,3.8742066095,3.7337220893141945
11191,3.8742066095,3.7337220893141945
16207,3.8742066095,3.7337220893141945
18388,3.8742066095,3.7337220893141945
19009,3.8742066095,3.7337220893141945
19529,3.8742066095,3.7337220893141945
20002,3.8742066095,3.7337220893141945
20656,3.8742066095,3.7337220893141945
22725,3.8742066095,3.7337220893141945
22873,3.8742066095,3.7337220893141945
3230,3.778275207666667,3.580269154964277
18148,3.778275207666667,3.580269154964277
5726,3.778275207666667,3.580269154964277
9351,3.778275207666667,3.580269154964277
7313,3.778275207666667,3.580269154964277
17971,3.778275207666667,3.580269154964277
10950,3.778275207666667,3.580269154964277
6191,3.778275207666667,3.580269154964277
9784,3.778275207666667,3.580269154964277
7824,3.778275207666667,3.580269154964277
1075,3.778275207666667,3.580269154964277
7147,3.778275207666667,3.580269154964277
16835,3.778275207666667,3.580269154964277
13429,3.778275207666667,3.580269154964277
9495,3.778275207666667,3.580269154964277
16797,3.778275207666667,3.580269154964277
1204,3.778275207666667,3.580269154964277
4333,3.778275207666667,3.580269154964277
4704,3.778275207666667,3.580269154964277
11348,3.778275207666667,3.580269154964277
5200,3.778275207666667,3.580269154964277
7406,3.778275207666667,3.580269154964277
11537,3.778275207666667,3.580269154964277
18371,3.778275207666667,3.580269154964277
21691,3.778275207666667,3.580269154964277
5570,3.778275207666667,3.580269154964277
3442,3.778275207666667,3.580269154964277
2126,3.778275207666667,3.580269154964277
1489,3.778275207666667,3.580269154964277
1575,3.778275207666667,3.580269154964277
3091,3.778275207666667,3.580269154964277
3472,3.778275207666667,3.580269154964277
3524,3.778275207666667,3.580269154964277
3750,3.778275207666667,3.580269154964277
3848,3.778275207666667,3.580269154964277
5522,3.778275207666667,3.580269154964277
9461,3.778275207666667,3.580269154964277
9928,3.778275207666667,3.580269154964277
12422,3.778275207666667,3.580269154964277
13443,3.778275207666667,3.580269154964277
14146,3.778275207666667,3.580269154964277
14337,3.778275207666667,3.580269154964277
15584,3.778275207666667,3.580269154964277
17209,3.778275207666667,3.580269154964277
17327,3.778275207666667,3.580269154964277
19298,3.778275207666667,3.580269154964277
20732,3.778275207666667,3.580269154964277
21140,3.778275207666667,3.580269154964277
21688,3.778275207666667,3.580269154964277
22078,3.778275207666667,3.580269154964277
22085,3.778275207666667,3.580269154964277
22140,3.778275207666667,3.580269154964277
22654,3.778275207666667,3.580269154964277
868,3.8073674570000002,3.677337570465754
3022,3.8073674570000002,3.677337570465754
2039,3.8073674570000002,3.677337570465754
17780,3.8073674570000002,3.677337570465754
11542,3.8073674570000002,3.677337570465754
15586,3.8073674570000002,3.677337570465754
10114,3.8073674570000002,3.677337570465754
12289,3.8073674570000002,3.677337570465754
